movie_id,index,year,oscars_held,category,name,film_title,character_name,honorary_statement,description,note,act_dir,winner_type
43516,290.0,1943,16.0,ART DIRECTION (Black-and-White),"Art Direction:  James Basevi, William Darling;  Interior Decoration:  Thomas Little",The Song of Bernadette,,,,,True,Single Winner
43516,292.0,1943,16.0,CINEMATOGRAPHY (Black-and-White),Arthur Miller,The Song of Bernadette,,,,,False,Single Winner
43516,299.0,1943,16.0,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Song of Bernadette,,,,,False,Single Winner
32489,1000.0,1967,40.0,MUSIC (Original Music Score),Elmer Bernstein,Thoroughly Modern Millie,,,,,False,Single Winner
38171,668.0,1956,29.0,ACTRESS,Ingrid Bergman,Anastasia,The Woman,,,,True,Single Winner
43039,798.0,1960,33.0,MUSIC (Song),Music and Lyrics by Manos Hadjidakis,Never on Sunday,,,,,False,Single Winner
41206,394.0,1947,20.0,ACTOR,Ronald Colman,A Double Life,Anthony John,,,,True,Single Winner
41206,407.0,1947,20.0,MUSIC (Music Score of a Dramatic or Comedy Picture),Dr. Miklos Rozsa,A Double Life,,,,,False,Single Winner
19542,426.0,1948,21.0,ART DIRECTION (Color),Art Direction:  Hein Heckroth;  Set Decoration:  Arthur Lawson,The Red Shoes,,,,,True,Single Winner
19542,437.0,1948,21.0,MUSIC (Music Score of a Dramatic or Comedy Picture),Brian Easdale,The Red Shoes,,,,,False,Single Winner
4593,1129.0,1972,45.0,FOREIGN LANGUAGE FILM,France,The Discreet Charm of the Bourgeoisie,,,,,False,Single Winner
143795,1024.0,1968,41.0,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,War and Peace,,,,,False,Single Winner
153,2046.0,2003,76.0,WRITING (Original Screenplay),Written by Sofia Coppola,Lost in Translation,,,,,False,Single Winner
11293,1146.0,1973,46.0,ACTRESS IN A SUPPORTING ROLE,Tatum O'Neal,Paper Moon,Addie Loggins,,,,True,Single Winner
14030,1043.0,1969,42.0,ART DIRECTION,"Art Direction:  John DeCuir, Jack Martin Smith, Herman Blumenthal;  Set Decoration:  Walter M. Scott, George Hopkins, Raphael Bretton","Hello, Dolly!",,,,,True,Single Winner
14030,1055.0,1969,42.0,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Lennie Hayton and Lionel Newman,"Hello, Dolly!",,,,,False,Single Winner
14030,1061.0,1969,42.0,SOUND,"Jack Solomon, Murray Spivack","Hello, Dolly!",,,,,False,Single Winner
277,12.0,1927/28,1.0,WRITING (Original Story),Ben Hecht,Underworld,,,,,False,Single Winner
821,807.0,1961,34.0,ACTOR,Maximilian Schell,Judgment at Nuremberg,Hans Rolfe,,,,True,Single Winner
821,835.0,1961,34.0,WRITING (Screenplay--based on material from another medium),Abby Mann,Judgment at Nuremberg,,,,,False,Single Winner
41834,1637.0,1990,63.0,FOREIGN LANGUAGE FILM,Switzerland,Journey of Hope,,,,,False,Single Winner
16563,624.0,1954,27.0,MUSIC (Scoring of a Musical Picture),"Adolph Deutsch, Saul Chaplin",Seven Brides for Seven Brothers,,,,,False,Single Winner
11703,1482.0,1985,58.0,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,Luis Molina,,,,True,Single Winner
891,1224.0,1976,49.0,ACTOR IN A SUPPORTING ROLE,Jason Robards,All the President's Men,Ben Bradlee,,,,True,Single Winner
891,1227.0,1976,49.0,ART DIRECTION,Art Direction:  George Jenkins;  Set Decoration:  George Gaines,All the President's Men,,,,,True,Single Winner
891,1244.0,1976,49.0,SOUND,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Jim Webb",All the President's Men,,,,,False,Single Winner
891,1248.0,1976,49.0,WRITING (Screenplay--based on material from another medium),William Goldman,All the President's Men,,,,,False,Single Winner
12531,782.0,1960,33.0,ART DIRECTION (Black-and-White),Art Direction:  Alexander Trauner;  Set Decoration:  Edward G. Boyle,The Apartment,,,,,True,Single Winner
12531,784.0,1960,33.0,BEST MOTION PICTURE,"Billy Wilder, Producer",The Apartment,,,,,False,Single Winner
12531,789.0,1960,33.0,DIRECTING,Billy Wilder,The Apartment,,,,,True,Single Winner
12531,792.0,1960,33.0,FILM EDITING,Daniel Mandell,The Apartment,,,,,False,Single Winner
12531,806.0,1960,33.0,WRITING (Story and Screenplay--written directly for the screen),"Billy Wilder, I. A. L. Diamond",The Apartment,,,,,True,Single Winner
11832,1551.0,1987,60.0,FOREIGN LANGUAGE FILM,Denmark,Babette's Feast,,,,,False,Single Winner
10337,1659.0,1991,64.0,ART DIRECTION,Art Direction:  Dennis Gassner;  Set Decoration:  Nancy Haigh,Bugsy,,,,,True,Single Winner
10337,1663.0,1991,64.0,COSTUME DESIGN,Albert Wolsky,Bugsy,,,,,False,Single Winner
32082,1116.0,1971,44.0,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Paddy Chayefsky,The Hospital,,,,,False,Single Winner
3087,256.0,1942,15.0,ACTOR,James Cagney,Yankee Doodle Dandy,George M. Cohan,,,,True,Single Winner
3087,272.0,1942,15.0,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Heinz Roemheld",Yankee Doodle Dandy,,,,,False,Single Winner
3087,280.0,1942,15.0,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",Yankee Doodle Dandy,,,,,False,Single Winner
322,2017.0,2003,76.0,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,Jimmy Markum,,,,True,Single Winner
322,2018.0,2003,76.0,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,Dave Boyle,,,,True,Single Winner
31206,382.0,1946,19.0,MUSIC (Scoring of a Musical Picture),Morris Stoloff,The Jolson Story,,,,,False,Single Winner
31206,388.0,1946,19.0,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",The Jolson Story,,,,,False,Single Winner
78331,675.0,1956,29.0,COSTUME DESIGN (Black-and-White),Jean Louis,The Solid Gold Cadillac,,,,,False,Single Winner
8619,2024.0,2003,76.0,CINEMATOGRAPHY,Russell Boyd,Master and Commander: The Far Side of the World,,,,,False,Single Winner
8619,2042.0,2003,76.0,SOUND EDITING,Richard King,Master and Commander: The Far Side of the World,,,,,False,Single Winner
11042,2030.0,2003,76.0,FOREIGN LANGUAGE FILM,Canada,The Barbarian Invasions,,,,,False,Single Winner
5143,1511.0,1986,59.0,ACTOR IN A SUPPORTING ROLE,Michael Caine,Hannah and Her Sisters,Elliot,,,,True,Single Winner
5143,1513.0,1986,59.0,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Hannah and Her Sisters,Holly,,,,True,Single Winner
5143,1538.0,1986,59.0,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Hannah and Her Sisters,,,,,True,Single Winner
43436,70.0,1932/33,6.0,WRITING (Adaptation),"Victor Heerman, Sarah Y. Mason",Little Women,,,,,False,Single Winner
43436,456.0,1949,22.0,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Jack D. Moore",Little Women,,,,,True,Single Winner
20325,122.0,1936,9.0,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields,Swing Time,,,,,False,Single Winner
19075,95.0,1935,8.0,CINEMATOGRAPHY,Hal Mohr,A Midsummer Night's Dream,,,,THIS IS NOT AN OFFICIAL NOMINATION.  Write-in candidate.,False,Single Winner
19075,98.0,1935,8.0,FILM EDITING,Ralph Dawson,A Midsummer Night's Dream,,,,,False,Single Winner
17641,345.0,1945,18.0,ACTRESS IN A SUPPORTING ROLE,Anne Revere,National Velvet,Mrs. Brown,,,,True,Single Winner
17641,354.0,1945,18.0,FILM EDITING,Robert J. Kern,National Velvet,,,,,False,Single Winner
648,1674.0,1991,64.0,MUSIC (Original Score),Alan Menken,Beauty and the Beast,,,,,False,Single Winner
648,1675.0,1991,64.0,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,Beauty and the Beast,,,,,False,Single Winner
995,182.0,1939,12.0,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,Dr. Josiah Boone,,,,True,Single Winner
995,192.0,1939,12.0,MUSIC (Scoring),"Richard Hageman, Frank Harling, John Leipold, Leo Shuken",Stagecoach,,,,,False,Single Winner
916,1023.0,1968,41.0,FILM EDITING,Frank P. Keller,Bullitt,,,,,False,Single Winner
1976,162.0,1938,11.0,ACTRESS,Bette Davis,Jezebel,Julie Morrison,,,,True,Single Winner
1976,163.0,1938,11.0,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,Aunt Belle Massey,,,,True,Single Winner
25016,180.0,1938,11.0,WRITING (Screenplay),"Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple",Pygmalion,,,,,False,Single Winner
15927,1456.0,1984,57.0,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,Mrs. Moore,,,,True,Single Winner
15927,1470.0,1984,57.0,MUSIC (Original Score),Maurice Jarre,A Passage to India,,,,,False,Single Winner
40423,764.0,1959,32.0,FOREIGN LANGUAGE FILM,France,Black Orpheus,,,,,False,Single Winner
7857,1181.0,1974,47.0,FOREIGN LANGUAGE FILM,Italy,Amarcord,,,,,False,Single Winner
70881,2293.0,2012,85.0,COSTUME DESIGN,Jacqueline Durran,Anna Karenina,,,,,False,Single Winner
46932,540.0,1951,24.0,WRITING (Motion Picture Story),"Paul Dehn, James Bernard",Seven Days to Noon,,,,,False,Single Winner
42238,1235.0,1976,49.0,FOREIGN LANGUAGE FILM,Ivory Coast,Black and White in Color,,,,,False,Single Winner
38953,1066.0,1970,43.0,ACTOR IN A SUPPORTING ROLE,John Mills,Ryan's Daughter,Michael,,,,True,Single Winner
38953,1071.0,1970,43.0,CINEMATOGRAPHY,Freddie Young,Ryan's Daughter,,,,,False,Single Winner
24134,925.0,1965,38.0,ACTRESS,Julie Christie,Darling,Diana Scott,,,,True,Single Winner
24134,932.0,1965,38.0,COSTUME DESIGN (Black-and-White),Julie Harris,Darling,,,,,False,Single Winner
24134,952.0,1965,38.0,WRITING (Story and Screenplay--written directly for the screen),Frederic Raphael,Darling,,,,,True,Single Winner
122,2022.0,2003,76.0,ART DIRECTION,Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee,The Lord of the Rings: The Return of the King,,,,,True,Single Winner
122,2023.0,2003,76.0,BEST PICTURE,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2025.0,2003,76.0,COSTUME DESIGN,Ngila Dickson and Richard Taylor,The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2026.0,2003,76.0,DIRECTING,Peter Jackson,The Lord of the Rings: The Return of the King,,,,,True,Single Winner
122,2029.0,2003,76.0,FILM EDITING,Jamie Selkirk,The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2034.0,2003,76.0,MAKEUP,Richard Taylor and Peter King,The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2035.0,2003,76.0,MUSIC (Original Score),Howard Shore,The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2036.0,2003,76.0,MUSIC (Original Song),Music and Lyric by Fran Walsh and Howard Shore and Annie Lennox,The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2043.0,2003,76.0,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2044.0,2003,76.0,VISUAL EFFECTS,"Jim Rygiel, Joe Letteri, Randall William Cook and Alex Funke",The Lord of the Rings: The Return of the King,,,,,False,Single Winner
122,2045.0,2003,76.0,WRITING (Adapted Screenplay),"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",The Lord of the Rings: The Return of the King,,,,,False,Single Winner
12698,2027.0,2003,76.0,DOCUMENTARY (Feature),Errol Morris and Michael Williams,The Fog of War,,,,,False,Single Winner
504,2019.0,2003,76.0,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,Aileen Wuornos,,,,True,Single Winner
2289,2020.0,2003,76.0,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,Ruby Thewes,,,,True,Single Winner
11034,1176.0,1974,47.0,COSTUME DESIGN,Theoni V. Aldredge,The Great Gatsby,,,,,False,Single Winner
11034,1185.0,1974,47.0,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Nelson Riddle,The Great Gatsby,,,,,False,Single Winner
11034,2324.0,2013,86.0,COSTUME DESIGN,Catherine Martin,The Great Gatsby,,,,,False,Single Winner
11034,2337.0,2013,86.0,PRODUCTION DESIGN,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,The Great Gatsby,,,,,False,Single Winner
25095,186.0,1939,12.0,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Wuthering Heights,,,,,False,Single Winner
30080,927.0,1965,38.0,ART DIRECTION (Black-and-White),Art Direction:  Robert Clatworthy;  Set Decoration:  Joseph Kish,Ship of Fools,,,,,True,Single Winner
30080,930.0,1965,38.0,CINEMATOGRAPHY (Black-and-White),Ernest Laszlo,Ship of Fools,,,,,False,Single Winner
3022,42.0,1931/32,5.0,ACTOR,Fredric March,Dr. Jekyll and Mr. Hyde,Dr. Henry Jekyll/Mr. Hyde,,,"A tie.  Mr. Beery had one vote less than Fredric March (Dr. Jekyll and Mr. Hyde), and rules at the time stated that if any achievement came within three votes of the First Award, it would be considered a tie.",True,Multiple Winners
405,681.0,1956,29.0,FOREIGN LANGUAGE FILM,"Italy; Dino De Laurentiis and Carlo Ponti, Producers",La Strada,,,,"For the 29th Academy Awards, the name(s) of the producer(s) were included in the nomination for the Foreign Language Film category.",False,Single Winner
4917,387.0,1946,19.0,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",A Boy and His Dog,,,,,False,Single Winner
40140,1062.0,1969,42.0,SPECIAL VISUAL EFFECTS,Robbie Robertson,Marooned,,,,,False,Single Winner
28963,209.0,1940,13.0,ART DIRECTION (Color),Vincent Korda,The Thief of Bagdad,,,,,True,Single Winner
28963,211.0,1940,13.0,CINEMATOGRAPHY (Color),Georges Périnal,The Thief of Bagdad,,,,,False,Single Winner
28963,225.0,1940,13.0,SPECIAL EFFECTS,Photographic Effects by Lawrence Butler; Sound Effects by Jack Whitney,The Thief of Bagdad,,,,,False,Single Winner
2576,752.0,1959,32.0,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,Mrs. Van Daan,,,,True,Single Winner
2576,753.0,1959,32.0,ART DIRECTION (Black-and-White),"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,,,,,True,Single Winner
2576,756.0,1959,32.0,CINEMATOGRAPHY (Black-and-White),William C. Mellor,The Diary of Anne Frank,,,,,False,Single Winner
9838,490.0,1950,23.0,CINEMATOGRAPHY (Color),Robert Surtees,King Solomon's Mines,,,,,False,Single Winner
9838,496.0,1950,23.0,FILM EDITING,"Ralph E. Winters, Conrad A. Nervig",King Solomon's Mines,,,,,False,Single Winner
42852,181.0,1939,12.0,ACTOR,Robert Donat,"Goodbye, Mr. Chips",Mr. Chips,,,,True,Single Winner
38,2077.0,2004,77.0,WRITING (Original Screenplay),Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,Eternal Sunshine of the Spotless Mind,,,,,False,Single Winner
10733,803.0,1960,33.0,SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director",The Alamo,,,,,False,Single Winner
6844,693.0,1956,29.0,SPECIAL EFFECTS,John Fulton,The Ten Commandments,,,,,False,Single Winner
16561,1196.0,1975,48.0,ACTOR IN A SUPPORTING ROLE,George Burns,The Sunshine Boys,Al Lewis,,,,True,Single Winner
68440,286.0,1943,16.0,ACTOR,Paul Lukas,Watch on the Rhine,Kurt Muller,,,,True,Single Winner
28285,699.0,1957,30.0,ACTRESS,Joanne Woodward,The Three Faces of Eve,Eve White/Eve Black/Jane,,,,True,Single Winner
43818,208.0,1940,13.0,ART DIRECTION (Black-and-White),"Cedric Gibbons, Paul Groesse",Pride and Prejudice,,,,,True,Single Winner
20640,284.0,1942,15.0,WRITING (Original Screenplay),"Ring Lardner, Jr., Michael Kanin",Woman of the Year,,,,,False,Single Winner
13936,653.0,1955,28.0,MUSIC (Scoring of a Musical Picture),"Robert Russell Bennett, Jay Blackton, Adolph Deutsch",Oklahoma!,,,,,False,Single Winner
13936,661.0,1955,28.0,SOUND RECORDING,"Todd-AO Sound Department, Fred Hynes, Sound Director",Oklahoma!,,,,,False,Single Winner
1162,839.0,1962,35.0,ACTRESS,Anne Bancroft,The Miracle Worker,Annie Sullivan,,,,True,Single Winner
1162,840.0,1962,35.0,ACTRESS IN A SUPPORTING ROLE,Patty Duke,The Miracle Worker,Helen Keller,,,,True,Single Winner
32430,362.0,1945,18.0,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director",The Bells of St. Mary's,,,,,False,Single Winner
42231,1268.0,1977,50.0,MUSIC (Original Song),Music and Lyrics by Joseph Brooks,You Light Up My Life,,,,,False,Single Winner
18978,988.0,1967,40.0,ART DIRECTION,"Art Direction:  John Truscott, Edward Carrere;  Set Decoration:  John W. Brown",Camelot,,,,,True,Single Winner
18978,991.0,1967,40.0,COSTUME DESIGN,John Truscott,Camelot,,,,,False,Single Winner
18978,1001.0,1967,40.0,MUSIC (Scoring of Music--adaptation or treatment),"Alfred Newman, Ken Darby",Camelot,,,,,False,Single Winner
10604,896.0,1964,37.0,ACTRESS IN A SUPPORTING ROLE,Lila Kedrova,Zorba the Greek,Madame Hortense,,,,True,Single Winner
10604,897.0,1964,37.0,ART DIRECTION (Black-and-White),Vassilis Fotopoulos,Zorba the Greek,,,,,True,Single Winner
10604,900.0,1964,37.0,CINEMATOGRAPHY (Black-and-White),Walter Lassally,Zorba the Greek,,,,,False,Single Winner
11656,793.0,1960,33.0,FOREIGN LANGUAGE FILM,Sweden,The Virgin Spring,,,,,False,Single Winner
9459,1074.0,1970,43.0,DOCUMENTARY (Feature),"Bob Maurice, Producer",Woodstock,,,,,False,Single Winner
11602,822.0,1961,34.0,FOREIGN LANGUAGE FILM,Sweden,Through a Glass Darkly,,,,,False,Single Winner
14703,902.0,1964,37.0,COSTUME DESIGN (Black-and-White),Dorothy Jeakins,The Night of the Iguana,,,,,False,Single Winner
33632,838.0,1962,35.0,ACTOR IN A SUPPORTING ROLE,Ed Begley,Sweet Bird of Youth,Tom 'Boss' Finley,,,,True,Single Winner
43001,852.0,1962,35.0,FOREIGN LANGUAGE FILM,France,Sundays and Cybele,,,,,False,Single Winner
87677,85.0,1934,7.0,SHORT SUBJECT (Comedy),"Kenneth Macgowan, Producer",La Cucaracha,,,,,False,Single Winner
29146,1011.0,1968,41.0,ACTOR,Cliff Robertson,Charly,Charly Gordon,,,,True,Single Winner
29592,667.0,1956,29.0,ACTOR IN A SUPPORTING ROLE,Anthony Quinn,Lust for Life,Paul Gauguin,,,,True,Single Winner
439,816.0,1961,34.0,COSTUME DESIGN (Black-and-White),Piero Gherardi,La Dolce Vita,,,,,False,Single Winner
22522,1046.0,1969,42.0,COSTUME DESIGN,Margaret Furse,Anne of the Thousand Days,,,,,False,Single Winner
56135,371.0,1946,19.0,ACTRESS IN A SUPPORTING ROLE,Anne Baxter,The Razor's Edge,Sophie MacDonald,,,,True,Single Winner
31623,458.0,1949,22.0,CINEMATOGRAPHY (Black-and-White),Paul C. Vogel,Battleground,,,,,False,Single Winner
31623,481.0,1949,22.0,WRITING (Story and Screenplay),Robert Pirosh,Battleground,,,,,False,Single Winner
13763,1471.0,1984,57.0,MUSIC (Original Song Score),Prince,Purple Rain,,,,,False,Single Winner
31675,1072.0,1970,43.0,COSTUME DESIGN,Nino Novarese,Cromwell,,,,,False,Single Winner
16391,399.0,1947,20.0,ART DIRECTION (Color),Art Direction:  Alfred Junge;  Set Decoration:  Alfred Junge,Black Narcissus,,,,,True,Single Winner
16391,402.0,1947,20.0,CINEMATOGRAPHY (Color),Jack Cardiff,Black Narcissus,,,,,False,Single Winner
80708,22.0,1929/30,3.0,ACTRESS,Norma Shearer,The Divorcee,Jerry,,,"As allowed by the award rules for this year, a single nomination could honor work in one or more films.  Though the final awards ballot listed both The Divorcee and Their Own Desire in her nomination, the award was announced for only the The Divorcee performance.  It has never been established as to why this was, but it possibly could have been because the original report from the Acting Branch Board of Judges only listed The Divorcee performance in the results of the nominations voting, or it could have been because on some of the final ballots, the voters had indicated the The Divorcee performance over the other.",True,Single Winner
37658,114.0,1936,9.0,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,Faith Paleologue,,,,True,Single Winner
37658,117.0,1936,9.0,CINEMATOGRAPHY,Gaetano Gaudio,Anthony Adverse,,,,,False,Single Winner
37658,120.0,1936,9.0,FILM EDITING,Ralph Dawson,Anthony Adverse,,,,,False,Single Winner
37658,121.0,1936,9.0,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Anthony Adverse,,,,,False,Single Winner
113290,1845.0,1997,70.0,DOCUMENTARY (Feature),"Rabbi Marvin Hier, Richard Trank",The Long Way Home,,,,,False,Single Winner
54568,370.0,1946,19.0,ACTRESS,Olivia de Havilland,To Each His Own,Jody Norris,,,,True,Single Winner
28571,453.0,1949,22.0,ACTRESS,Olivia de Havilland,The Heiress,Catherine Sloper,,,,True,Single Winner
28571,455.0,1949,22.0,ART DIRECTION (Black-and-White),"Art Direction:  Harry Horner, John Meehan;  Set Decoration:  Emile Kuri",The Heiress,,,,,True,Single Winner
28571,460.0,1949,22.0,COSTUME DESIGN (Black-and-White),"Edith Head, Gile Steele",The Heiress,,,,,False,Single Winner
28571,467.0,1949,22.0,MUSIC (Music Score of a Dramatic or Comedy Picture),Aaron Copland,The Heiress,,,,,False,Single Winner
27686,357.0,1945,18.0,MUSIC (Song),Music by Richard Rodgers; Lyrics by Oscar Hammerstein II,State Fair,,,,,False,Single Winner
62000,423.0,1948,21.0,ACTRESS,Jane Wyman,Johnny Belinda,Belinda McDonald,,,,True,Single Winner
41495,257.0,1942,15.0,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,Jeff Hartnett,,,,True,Single Winner
16559,349.0,1945,18.0,CINEMATOGRAPHY (Black-and-White),Harry Stradling,The Picture of Dorian Gray,,,,,False,Single Winner
3019,42.0,1931/32,5.0,ACTOR,Fredric March,Dr. Jekyll and Mr. Hyde,Dr. Henry Jekyll/Mr. Hyde,,,"A tie.  Mr. Beery had one vote less than Fredric March (Dr. Jekyll and Mr. Hyde), and rules at the time stated that if any achievement came within three votes of the First Award, it would be considered a tie.",True,Multiple Winners
17761,623.0,1954,27.0,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,The High and the Mighty,,,,,False,Single Winner
10204,672.0,1956,29.0,BEST MOTION PICTURE,"Michael Todd, Producer",Around the World in 80 Days,,,,,False,Single Winner
10204,674.0,1956,29.0,CINEMATOGRAPHY (Color),Lionel Lindon,Around the World in 80 Days,,,,,False,Single Winner
10204,680.0,1956,29.0,FILM EDITING,"Gene Ruggiero, Paul Weatherwax",Around the World in 80 Days,,,,,False,Single Winner
10204,685.0,1956,29.0,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Around the World in 80 Days,,,,,False,Single Winner
10204,695.0,1956,29.0,WRITING (Screenplay--Adapted),"James Poe, John Farrow, S.J. Perelman",Around the World in 80 Days,,,,,False,Single Winner
17645,350.0,1945,18.0,CINEMATOGRAPHY (Color),Leon Shamroy,Leave Her to Heaven,,,,,False,Single Winner
43466,396.0,1947,20.0,ACTRESS,Loretta Young,The Farmer's Daughter,Katrin Holstrom,,,,True,Single Winner
558,2075.0,2004,77.0,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara and John Frazier",Spider-Man 2,,,,,False,Single Winner
11897,879.0,1963,36.0,FILM EDITING,Harold F. Kress,How the West Was Won,,,,,False,Single Winner
11897,888.0,1963,36.0,SOUND,"Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",How the West Was Won,,,,,False,Single Winner
11897,892.0,1963,36.0,WRITING (Story and Screenplay--written directly for the screen),James R. Webb,How the West Was Won,,,,,True,Single Winner
43443,429.0,1948,21.0,CINEMATOGRAPHY (Color),"Joseph Valentine, William V. Skall, Winton Hoch",Joan of Arc,,,,,False,Single Winner
43443,431.0,1948,21.0,COSTUME DESIGN (Color),"Dorothy Jeakins, Karinska",Joan of Arc,,,,,False,Single Winner
74012,310.0,1943,16.0,SPECIAL EFFECTS,Photographic Effects by Fred Sersen; Sound Effects by Roger Heman,Crash Dive,,,,,False,Single Winner
15876,719.0,1957,30.0,SPECIAL EFFECTS,Audible Effects by Walter Rossi,The Enemy Below,,,,,False,Single Winner
27437,419.0,1947,20.0,WRITING (Original Screenplay),Sidney Sheldon,The Bachelor and the Bobby-Soxer,,,,,False,Single Winner
62694,445.0,1948,21.0,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",The Snake Pit,,,,,False,Single Winner
10910,548.0,1952,25.0,ART DIRECTION (Color),Art Direction:  Paul Sheriff;  Set Decoration:  Marcel Vertes,Moulin Rouge,,,,,True,Single Winner
10910,553.0,1952,25.0,COSTUME DESIGN (Color),Marcel Vertes,Moulin Rouge,,,,,False,Single Winner
10910,1962.0,2001,74.0,ART DIRECTION,Art Direction:  Catherine Martin; Set Decoration:  Brigitte Broch,Moulin Rouge,,,,,True,Single Winner
10910,1966.0,2001,74.0,COSTUME DESIGN,"Catherine Martin, Angus Strathie",Moulin Rouge,,,,,False,Single Winner
42801,908.0,1964,37.0,FOREIGN LANGUAGE FILM,Italy,"Yesterday, Today and Tomorrow",,,,,False,Single Winner
5179,1041.0,1969,42.0,ACTRESS,Maggie Smith,The Prime of Miss Jean Brodie,Miss Jean Brodie,,,,True,Single Winner
42593,1083.0,1970,43.0,MUSIC (Song--Original for the Picture),Music by Fred Karlin; Lyrics by Robb Royer (aka Robb Wilson) and James Griffin (aka Arthur James),Lovers and Other Strangers,,,,,False,Single Winner
17768,973.0,1966,39.0,MUSIC (Scoring of Music--adaptation or treatment),Ken Thorne,A Funny Thing Happened on the Way to the Forum,,,,,False,Single Winner
16153,1171.0,1974,47.0,ACTRESS,Ellen Burstyn,Alice Doesn't Live Here Anymore,Alice Hyatt,,,,True,Single Winner
1653,2067.0,2004,77.0,MUSIC (Original Song),Music and Lyric by Jorge Drexler,The Motorcycle Diaries,,,,,False,Single Winner
84214,545.0,1952,25.0,ACTRESS,Shirley Booth,"Come Back, Little Sheba",Lola Delaney,,,,True,Single Winner
4176,1172.0,1974,47.0,ACTRESS IN A SUPPORTING ROLE,Ingrid Bergman,Murder on the Orient Express,Greta Ohlsson,,,,True,Single Winner
11177,1497.0,1985,58.0,MAKEUP,"Michael Westmore, Zoltan Elek",Mask,,,,,False,Single Winner
43839,170.0,1938,11.0,MUSIC (Scoring),Alfred Newman,Alexander's Ragtime Band,,,,,False,Single Winner
2438,608.0,1954,27.0,ACTRESS,Grace Kelly,The Country Girl,Georgie Elgin,,,,True,Single Winner
2438,634.0,1954,27.0,WRITING (Screenplay),George Seaton,The Country Girl,,,,,False,Single Winner
65550,638.0,1955,28.0,ACTRESS,Anna Magnani,The Rose Tattoo,Serafina Della Rose,,,,True,Single Winner
